id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to
1255567303183400961,1255567303183400961,1588185547000,2020-04-29,14:39:07,EDT,2833837928,aryvideos,ARY Videos,,اسمارٹ لاک ڈاؤن کیا ہوتا ہے؟ کیا کورونا قابو میں ہے؟ صداقت علی عباسی کی دبنگ گفتگو #PMImranKhan #PowerPlay #COVID19InPakistan  https://videos.arynews.tv/what-is-smart-lock-down-sadaqat-ali-abbasi-explains/ …,[],['https://videos.arynews.tv/what-is-smart-lock-down-sadaqat-ali-abbasi-explains/'],[],0,0,3,"['#pmimrankhan', '#powerplay', '#covid19inpakistan']",[],https://twitter.com/ARYVideos/status/1255567303183400961,False,,0,,,,,,,"[{'user_id': '2833837928', 'username': 'ARYVideos'}]"
1255564638357524494,1255564638357524494,1588184911000,2020-04-29,14:28:31,EDT,2833837928,aryvideos,ARY Videos,,تمام اختلافات کے باوجود ہم تحریک انصاف حکومت کے ساتھ کام کرنا چاہتے ہیں، مرتضیٰ وہاب #PMImranKhan #PowerPlay #COVID19InPakistan  https://videos.arynews.tv/we-are-ready-to-work-with-pti-government-says-murtaza-wahab/ …,[],['https://videos.arynews.tv/we-are-ready-to-work-with-pti-government-says-murtaza-wahab/'],[],0,0,7,"['#pmimrankhan', '#powerplay', '#covid19inpakistan']",[],https://twitter.com/ARYVideos/status/1255564638357524494,False,,0,,,,,,,"[{'user_id': '2833837928', 'username': 'ARYVideos'}]"
1255199241472966656,1255199241472966656,1588097794000,2020-04-28,14:16:34,EDT,2833837928,aryvideos,ARY Videos,,آئی پی پیز رپورٹ کا معاملہ افہام و تفہیم سے حل ہونا چاہیئے، ہمایون اختر #PMImranKhan #PowerPlay #COVID19InPakistan  https://videos.arynews.tv/the-ipps-issue-must-be-resolved-through-dialogue-humayun-akhtar/ …,[],['https://videos.arynews.tv/the-ipps-issue-must-be-resolved-through-dialogue-humayun-akhtar/'],[],0,0,3,"['#pmimrankhan', '#powerplay', '#covid19inpakistan']",[],https://twitter.com/ARYVideos/status/1255199241472966656,False,,0,,,,,,,"[{'user_id': '2833837928', 'username': 'ARYVideos'}]"
1255195918489567236,1255195918489567236,1588097002000,2020-04-28,14:03:22,EDT,2833837928,aryvideos,ARY Videos,,مشکل وقت میں وزیر اعظم عمران خان نے کس طرح معاشی بحران پر قابو پایا؟ ہمایون اختر کی گفتگو #PMImranKhan #PowerPlay #COVID19InPakistan  https://videos.arynews.tv/covid19-how-pm-imran-khan-tackled-economic-issues/ …,[],['https://videos.arynews.tv/covid19-how-pm-imran-khan-tackled-economic-issues/'],[],1,0,6,"['#pmimrankhan', '#powerplay', '#covid19inpakistan']",[],https://twitter.com/ARYVideos/status/1255195918489567236,False,,0,,,,,,,"[{'user_id': '2833837928', 'username': 'ARYVideos'}]"
1254806778665148417,1254806778665148417,1588004223000,2020-04-27,12:17:03,EDT,241896259,missanamsaeed,Anam Saeed,,"#COVID19inPakistan between: age groups, gender & death rate. Women have shown a uniform rate of spread across all ages, which is way lesser than men because in Pakistan women don't have access to healthcare system as freely as men or is the spread actually lesser in women? (1/2)  pic.twitter.com/0L7u8rAOu7",[],[],['https://pbs.twimg.com/media/EWn3_I3WsAIo9eM.jpg'],1,0,8,['#covid19inpakistan'],[],https://twitter.com/MissAnamSaeed/status/1254806778665148417,False,,0,,,,,,,"[{'user_id': '241896259', 'username': 'MissAnamSaeed'}]"
1252913924120305664,1252913924120305664,1587552932000,2020-04-22,06:55:32,EDT,64639742,jagrannews,Dainik jagran,,"#COVID19inPakistan: पाक के प्रधानमंत्री इमरान खान का हुआ कोरोना टेस्ट, आज ही आएगा नतीजा #CoronaInPakistan #ImranKhan #Pakistan https://www.jagran.com/world/pakistan-pak-pm-imran-khan-tests-for-covid-19-20212769.html?src=p1 …",[],['https://www.jagran.com/world/pakistan-pak-pm-imran-khan-tests-for-covid-19-20212769.html?src=p1'],[],4,2,52,"['#covid19inpakistan', '#coronainpakistan', '#imrankhan', '#pakistan']",[],https://twitter.com/JagranNews/status/1252913924120305664,False,,0,,,,,,,"[{'user_id': '64639742', 'username': 'JagranNews'}]"
1252604205002395649,1252604205002395649,1587479089000,2020-04-21,10:24:49,EDT,785149756926418944,abbasi76pak,ABBASI,,"This is the sole purpose of @pid_gov @ImranKhanPTI  basically , rest they don’t really care ! Do they ? #PMImranKhan #Federal Government #covid19inpakistan #PakistanFightsCorona #imrankhan pic.twitter.com/PXzVDwcfIz","['pid_gov', 'imrankhanpti']",[],['https://pbs.twimg.com/media/EWIk3D-UYAYLVwn.jpg'],0,0,0,"['#pmimrankhan', '#federal', '#covid19inpakistan', '#pakistanfightscorona', '#imrankhan']",[],https://twitter.com/abbasi76pak/status/1252604205002395649,False,,0,,,,,,,"[{'user_id': '785149756926418944', 'username': 'abbasi76pak'}, {'user_id': '352184105', 'username': 'pid_gov'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}]"
1252554764740702208,1252554764740702208,1587467301000,2020-04-21,07:08:21,EDT,785149756926418944,abbasi76pak,ABBASI,,عمران پہلے مجھے پہچان نہیں رہا تھا ، اب زندگی بھر یاد رکھے گا :  فیصل ایدھی #covid19inpakistan,[],[],[],0,0,0,['#covid19inpakistan'],[],https://twitter.com/abbasi76pak/status/1252554764740702208,False,,0,,,,,,,"[{'user_id': '785149756926418944', 'username': 'abbasi76pak'}]"
1251214777642344448,1251214777642344448,1587147824000,2020-04-17,14:23:44,EDT,100415042,sr_analysis,Spearhead Research,,"The Thin Red Line The problem now is that the #healthsector needs massive resources to cope with the #COVID19, ramp up its capacity for the future, the #unemployed, poor need sustained support #COVID19inPakistan #StayAtHome #EconomicCrisis #governance  https://spearheadresearch.org/?p=40735  pic.twitter.com/eQZWC2pLqs",[],['https://spearheadresearch.org/?p=40735'],['https://pbs.twimg.com/media/EV01MdfWkAIsxPV.jpg'],0,1,4,"['#healthsector', '#covid19', '#unemployed', '#covid19inpakistan', '#stayathome', '#economiccrisis', '#governance']",[],https://twitter.com/sr_analysis/status/1251214777642344448,False,,0,,,,,,,"[{'user_id': '100415042', 'username': 'sr_analysis'}]"
1251196771478495232,1251196771478495232,1587143531000,2020-04-17,13:12:11,EDT,100415042,sr_analysis,Spearhead Research,,The Thin Red Line The problem now is that the #healthsector needs massive resources to cope with the #COVID19 and ramp up its capacity for the future and the #unemployed and poor need sustained support #COVID19inPakistan #StayAtHome #EconomicCrisis #governance pic.twitter.com/VrwjcyLFg1,[],[],['https://pbs.twimg.com/media/EV0kz7jWkAAVnaH.jpg'],0,2,3,"['#healthsector', '#covid19', '#unemployed', '#covid19inpakistan', '#stayathome', '#economiccrisis', '#governance']",[],https://twitter.com/sr_analysis/status/1251196771478495232,False,,0,,,,,,,"[{'user_id': '100415042', 'username': 'sr_analysis'}]"
1251191267029069827,1251191267029069827,1587142218000,2020-04-17,12:50:18,EDT,100415042,sr_analysis,Spearhead Research,,The Thin Red Line The problem now is that the #healthsector needs massive resources to cope with the #COVID19 and ramp up its capacity for the future and the #unemployed and poor need sustained support #COVID19inPakistan #StayAtHome #EconomicCrisis #governance pic.twitter.com/13iQ5sKR3V,[],[],['https://pbs.twimg.com/media/EV0fic8WsAAsXAt.jpg'],0,0,1,"['#healthsector', '#covid19', '#unemployed', '#covid19inpakistan', '#stayathome', '#economiccrisis', '#governance']",[],https://twitter.com/sr_analysis/status/1251191267029069827,False,,0,,,,,,,"[{'user_id': '100415042', 'username': 'sr_analysis'}]"
1251029385974624259,1251029385974624259,1587103623000,2020-04-17,02:07:03,EDT,1232639794364190720,farastheqadian,IBn-e-Naseer,,ملاؤں نے احمدیوں پر الزام لگایا کہ وہ آئین کی پاسداری نہیں کرتے ہیں حالانکہ وہ کرتے ہیں لیکن خود حکومت لاک ڈاؤن ہدایات پر عمل کرنے سے انکار کر رہے ہیں۔ بے شک وہ بدتر منافق ہیں۔ #COVID19 #COvid19InPakistan #MuftiMuneebUrRehman #MuftiMuneeb #AhmadiyyaMuslimCommunity #StayAtHome pic.twitter.com/1z7q6P73Oz,[],[],"['https://pbs.twimg.com/media/EVyMRsCWoAA-e8e.png', 'https://pbs.twimg.com/media/EVyMWG-WkAAWVZM.png']",0,0,0,"['#covid19', '#covid19inpakistan', '#muftimuneeburrehman', '#muftimuneeb', '#ahmadiyyamuslimcommunity', '#stayathome']",[],https://twitter.com/FarasTheQadian/status/1251029385974624259,False,,0,,,,,,,"[{'user_id': '1232639794364190720', 'username': 'FarasTheQadian'}]"
1250870230508847104,1250870230508847104,1587065677000,2020-04-16,15:34:37,EDT,4878031811,usxmxch,Usama Chaudhary,,"Na ilaj hai, Na dawaai hai  ISHQ diekh,  Tere takar ki waba aye hai !  #Covid_19 #Covid19inPakistan #StayAtHome #lockdownpakistan",[],[],[],0,0,0,"['#covid_19', '#covid19inpakistan', '#stayathome', '#lockdownpakistan']",[],https://twitter.com/usxmxch/status/1250870230508847104,False,,0,,,,,,,"[{'user_id': '4878031811', 'username': 'usxmxch'}]"
1250368122059739136,1250368122059739136,1586945965000,2020-04-15,06:19:25,EDT,958031796108713987,pakprimenews,Pak Prime News,,پاکستان میں کورونا وائرس کے مریضوں اور اموات میں مزید اضافہ  https://www.pakprimenews.com/top-story/15061/ … via @PakPrimeNews #COVID2019 #covid19inpakistan,['pakprimenews'],['https://www.pakprimenews.com/top-story/15061/'],[],0,0,0,"['#covid2019', '#covid19inpakistan']",[],https://twitter.com/PakPrimeNews/status/1250368122059739136,False,,0,,,,,,,"[{'user_id': '958031796108713987', 'username': 'PakPrimeNews'}]"
1249716473691504646,1249716473691504646,1586790600000,2020-04-13,11:10:00,EDT,1190033504882569217,mainpakhon,Main Pakistan Hoon,,In a video message by PM Imran Khan to overseas Paistanis. Imran Khan appeals to donate in Prime Minister Relief Fund. We are a developing Nation and we want to help our Pakistanis.  #CoronaVirusinPakistan #Covid19inPakistan #DonatetoPmFund #ehsaasemerg https://mainpakistanhoon.com/pm-imran-khan-message-to-overseas-pakistanis-appeals-to-donate-in-prime-minister-relief-fund/ …,[],['https://mainpakistanhoon.com/pm-imran-khan-message-to-overseas-pakistanis-appeals-to-donate-in-prime-minister-relief-fund/'],[],0,0,0,"['#coronavirusinpakistan', '#covid19inpakistan', '#donatetopmfund', '#ehsaasemerg']",[],https://twitter.com/mainpakhon/status/1249716473691504646,False,,0,,,,,,,"[{'user_id': '1190033504882569217', 'username': 'mainpakhon'}]"
1249690952593068034,1249690952593068034,1586784515000,2020-04-13,09:28:35,EDT,64639742,jagrannews,Dainik jagran,,"#Covid19inPakistan: कोरोना से निपटने में इमरान सरकार फेल, पाक सुप्रीम कोर्ट ने की गंभीर टिप्पणी #coronavirusinpakistan https://www.jagran.com/world/pakistan-pakistan-supreme-court-orders-removal-of-health-advisor-to-pm-imran-khan-over-covid19-20187748.html …",[],['https://www.jagran.com/world/pakistan-pakistan-supreme-court-orders-removal-of-health-advisor-to-pm-imran-khan-over-covid19-20187748.html'],[],9,15,133,"['#covid19inpakistan', '#coronavirusinpakistan']",[],https://twitter.com/JagranNews/status/1249690952593068034,False,,0,,,,,,,"[{'user_id': '64639742', 'username': 'JagranNews'}]"
1249236522538278915,1249236522538278915,1586676171000,2020-04-12,03:22:51,EDT,1277809111,hammadspeaks,Hammad Abbasi,,Recovery rate in pakistan jumped to 20%.  #covid19inpakistan #StayHomeSaveLives  https://covid19-pk.live/  pic.twitter.com/ETSbjefseP,[],['https://covid19-pk.live/'],['https://pbs.twimg.com/media/EVYtqWmXQAAV4FO.jpg'],0,0,0,"['#covid19inpakistan', '#stayhomesavelives']",[],https://twitter.com/hammadspeaks/status/1249236522538278915,False,,0,,,,,,,"[{'user_id': '1277809111', 'username': 'hammadspeaks'}]"
1249187867294867458,1249187867294867458,1586664571000,2020-04-12,00:09:31,EDT,1170563865370738690,imartialblood_,iMartial Blood-SWIFT RETORT 😂 27/02,,How will the @pid_gov ensure Taraweeb congregations are not allowed in any mosque. Will it be possible. We can a huge spike during that time.   Pakistan is dotted with mosques at every kilometer in every town village   #Covid19InPakistan. #Ramazan,['pid_gov'],[],[],1,0,0,"['#covid19inpakistan', '#ramazan']",[],https://twitter.com/iMartialBlood_/status/1249187867294867458,False,,0,,,,,,,"[{'user_id': '1170563865370738690', 'username': 'iMartialBlood_'}, {'user_id': '352184105', 'username': 'pid_gov'}]"
1248864199742238721,1248864199742238721,1586587402000,2020-04-11,02:43:22,EDT,1214872953789308929,farhansayss,FarHan MuGhal😎🔥فرحان مغل,,GooD Morning #Covid19InPakistan,[],[],[],0,0,4,['#covid19inpakistan'],[],https://twitter.com/FarhanSayss/status/1248864199742238721,False,,0,,,,,,,"[{'user_id': '1214872953789308929', 'username': 'FarhanSayss'}]"
1248215343413239808,1248215343413239808,1586432703000,2020-04-09,07:45:03,EDT,1125336034638802945,thedailynewspk,DailyNewsPK,,@doctHERs and @oladocSays join forces to fight #Covid19inPakistan  https://dailynewspk.com/docthers-and-oladoc-join-forces-to-fight-covid-19-in-pakistan/ … Via:@TheDailyNewsPK #enterprises #COVID19Pandemic #enterprisetech #digitalhealthcare #onlineplatform #healthtech #healthtechnology #healthcaretech #dailynewspk #newpost #newspk pic.twitter.com/PIKXobRoXy,"['docthers', 'oladocsays', 'thedailynewspk']",['https://dailynewspk.com/docthers-and-oladoc-join-forces-to-fight-covid-19-in-pakistan/'],['https://pbs.twimg.com/media/EVKNLMhU0AAALUQ.png'],0,2,1,"['#covid19inpakistan', '#enterprises', '#covid19pandemic', '#enterprisetech', '#digitalhealthcare', '#onlineplatform', '#healthtech', '#healthtechnology', '#healthcaretech', '#dailynewspk', '#newpost', '#newspk']",[],https://twitter.com/TheDailyNewsPK/status/1248215343413239808,False,,0,,,,,,,"[{'user_id': '1125336034638802945', 'username': 'TheDailyNewsPK'}, {'user_id': '3501266120', 'username': 'doctHERs'}, {'user_id': '907212249768644608', 'username': 'oladocSays'}]"
1248186489038614529,1248110371594010624,1586425823000,2020-04-09,05:50:23,EDT,1013422328,fkhan145,F Khan #StayAtHome,,Maintaining strict social distancing would’ve been more effective than wearing a flimsy mask.  #COVID19 #COVID19inPakistan,['arifalvi'],[],[],0,0,0,"['#covid19', '#covid19inpakistan']",[],https://twitter.com/FKhan145/status/1248186489038614529,False,,0,,,,,,,"[{'user_id': '1013422328', 'username': 'FKhan145'}, {'user_id': '9959702', 'username': 'ArifAlvi'}]"
1247098795491549185,1247098795491549185,1586166497000,2020-04-06,05:48:17,EDT,2481794950,zubairsam2012,Mzubairkhattak,,It’s no less than a banana republic with tinpot leaders at helm who knows nothing of governance.  How on earth doctors can treat patients if they are so prone to the disease.  It’s really shameful that our police lack respect for educated people. #Covid_19 #COVID19InPakistan  https://twitter.com/etribune/status/1247095866642567169 …,[],['https://twitter.com/etribune/status/1247095866642567169'],[],0,0,0,"['#covid_19', '#covid19inpakistan']",[],https://twitter.com/zubairsam2012/status/1247098795491549185,False,https://twitter.com/etribune/status/1247095866642567169,0,,,,,,,"[{'user_id': '2481794950', 'username': 'zubairsam2012'}]"
1245657155652354049,1245657155652354049,1585822783000,2020-04-02,06:19:43,EDT,355323100,navift,Naveed Iftikhar,,"All IPPs in Pakistan, operating over 10 years, should voluntarily/unilaterally reduce the capacity payments to help the government to direct these resources towards fighting #COVID19inPakistan.  They have made a lot of money with negligible equity. Time to contribute now!",[],[],[],14,30,88,['#covid19inpakistan'],[],https://twitter.com/navift/status/1245657155652354049,False,,0,,,,,,,"[{'user_id': '355323100', 'username': 'navift'}]"
1245565681355063296,1245565505982906368,1585800974000,2020-04-02,00:16:14,EDT,1232639794364190720,farastheqadian,IBn-e-Naseer,,حيي علي الصلوة نہ کہنا ( بلکہ ) صَلُّوا فِي بُيُوتِكُمْ ( اپنے گھروں میں نماز پڑھو ) کہنا  SAHIH MUSLIM HADITH NO. 1604 #CoronaVirus #COVID19InPakistan #COVID19 #Islamabad #Punjab #Sindh #KP #Balochistan #StayAtHome #StayAtHomeAndStaySafe pic.twitter.com/Cei9g3HuHJ,[],[],['https://pbs.twimg.com/media/EUkjRT4WAAA5Jqb.jpg'],0,0,0,"['#coronavirus', '#covid19inpakistan', '#covid19', '#islamabad', '#punjab', '#sindh', '#kp', '#balochistan', '#stayathome', '#stayathomeandstaysafe']",[],https://twitter.com/FarasTheQadian/status/1245565681355063296,False,,0,,,,,,,"[{'user_id': '1232639794364190720', 'username': 'FarasTheQadian'}]"
1245565505982906368,1245565505982906368,1585800932000,2020-04-02,00:15:32,EDT,1232639794364190720,farastheqadian,IBn-e-Naseer,,حيي علي الصلوة نہ کہنا ( بلکہ ) صَلُّوا فِي بُيُوتِكُمْ ( اپنے گھروں میں نماز پڑھو ) کہنا  SAHIH MUSLIM HADITH NO. 1604  #CoronaVirus #COVID19InPakistan #COVID19 #Islamabad #Punjab #Sindh #KP #Balochistan #StayAtHome #StayAtHomeAndStaySafe pic.twitter.com/GXuOy67fxl,[],[],['https://pbs.twimg.com/media/EUki9ZlWkAACF02.jpg'],1,0,0,"['#coronavirus', '#covid19inpakistan', '#covid19', '#islamabad', '#punjab', '#sindh', '#kp', '#balochistan', '#stayathome', '#stayathomeandstaysafe']",[],https://twitter.com/FarasTheQadian/status/1245565505982906368,False,,0,,,,,,,"[{'user_id': '1232639794364190720', 'username': 'FarasTheQadian'}]"
1245451196363571201,1245451196363571201,1585773679000,2020-04-01,16:41:19,EDT,241896259,missanamsaeed,Anam Saeed,,"1stApril2020: #COVID19inPakistan, growth trajectory of total cases is far behind countries like Italy, Iran, China & Germany. We aren't testing enough, even if we're testing just critical patients, even then, is the severity of covid19 lesser in Pakistan or is the curve flatter?  pic.twitter.com/HQvPGXzueo",[],[],['https://pbs.twimg.com/media/EUi6dpOXsAM9ydR.png'],8,0,6,['#covid19inpakistan'],[],https://twitter.com/MissAnamSaeed/status/1245451196363571201,False,,0,,,,,,,"[{'user_id': '241896259', 'username': 'MissAnamSaeed'}]"
1245309437004439560,1245309437004439560,1585739881000,2020-04-01,07:18:01,EDT,2726428542,saboor1970,Dr. Muhammad Abdul Saboor,,Continuous efforts from health officials to answer the questions regarding #COVID19. #StayAtHome and get info about Labs and latest updates about #CoVID19InPakistan in seven languages.  Let’s be the part with LPP to share the info and make #CoronaFreePakistan #StayHomeSaveLives pic.twitter.com/nDr58gd4km,[],[],['https://pbs.twimg.com/media/EUg57sfXQAEMSCH.jpg'],1,5,8,"['#covid19', '#stayathome', '#covid19inpakistan', '#coronafreepakistan', '#stayhomesavelives']",[],https://twitter.com/Saboor1970/status/1245309437004439560,False,,0,,,,,,,"[{'user_id': '2726428542', 'username': 'Saboor1970'}]"
1244854918680379394,1244854918680379394,1585631515000,2020-03-31,01:11:55,EDT,1153201239313793024,docsa83,Doc Sa,,زلفی بخاری اور علی زیدی کے کمالات۔ یہ زلفی و زیدی کے چیلے چاپڑ کرونا کے مریضوں کو تبلیغی مرکز لاکر وہاں سے میڈیا کے سامنے برآمد کرکے کرونا پھیلانے کا الزام تبلیغی جماعت پر ڈالنے کا پروگرام بنا رہے ہیں۔ #covid19inpakistan @ImranKhanPTI @SindhCMHouse @BBCUrdu pic.twitter.com/tG1OOK8WWt,"['imrankhanpti', 'sindhcmhouse', 'bbcurdu']",[],[],1,0,0,['#covid19inpakistan'],[],https://twitter.com/DocSa83/status/1244854918680379394,False,,1,,,,,,,"[{'user_id': '1153201239313793024', 'username': 'DocSa83'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}, {'user_id': '3360496814', 'username': 'SindhCMHouse'}, {'user_id': '132493630', 'username': 'BBCUrdu'}]"
1244793431290830848,1244793431290830848,1585616855000,2020-03-30,21:07:35,EDT,1134424160023785472,foyej55,Ahmed Foyej 🇧🇩🇹🇷🇵🇰,,"Ask their today those atheists who say ..   ""We don't believe in Allah  We Don't Believe in Unseen ""   Ask them now ...   Do you see the virus?  Do you believe it? #Covid_19 #coronavirus #Coronavirustruth #COVID #Covid19InTurkey #Covid19InPakistan",[],[],[],1,0,3,"['#covid_19', '#coronavirus', '#coronavirustruth', '#covid', '#covid19inturkey', '#covid19inpakistan']",[],https://twitter.com/Foyej55/status/1244793431290830848,False,,0,,,,,,,"[{'user_id': '1134424160023785472', 'username': 'Foyej55'}]"
1244595386678939654,1244595386678939654,1585569638000,2020-03-30,08:00:38,EDT,1209031021230002176,daastant,Daastan TV,,وزیراعظم پاکستان عمران خان آج شام 5 بجے قوم سے خطاب کریں گے @PTIofficial @PakPMO @PTICPOfficial @UsmanAKBuzdar @fawadchaudhry @Dr_FirdousPTI @ArifAlvi #pmimrankhan #coronainpakistan #covid19inpakistan #daastantv pic.twitter.com/f0tSnTsUmW,"['ptiofficial', 'pakpmo', 'pticpofficial', 'usmanakbuzdar', 'fawadchaudhry', 'dr_firdouspti', 'arifalvi']",[],['https://pbs.twimg.com/media/EUWwUIWXgAA4PqC.jpg'],0,1,1,"['#pmimrankhan', '#coronainpakistan', '#covid19inpakistan', '#daastantv']",[],https://twitter.com/DaastanT/status/1244595386678939654,False,,0,,,,,,,"[{'user_id': '1209031021230002176', 'username': 'DaastanT'}, {'user_id': '127483019', 'username': 'PTIofficial'}, {'user_id': '1040146057093627904', 'username': 'PakPMO'}, {'user_id': '3162325376', 'username': 'PTICPOfficial'}, {'user_id': '1030499496558514176', 'username': 'UsmanAKBuzdar'}, {'user_id': '113286385', 'username': 'fawadchaudhry'}, {'user_id': '869239266651418625', 'username': 'Dr_FirdousPTI'}, {'user_id': '9959702', 'username': 'ArifAlvi'}]"
1244356241108828161,1244356241108828161,1585512621000,2020-03-29,16:10:21,EDT,1134424160023785472,foyej55,Ahmed Foyej 🇧🇩🇹🇷🇵🇰,,رَبَّنَا وَاجْعَلْنَا مُسْلِمَيْنِ لَكَ وَمِن ذُرِّيَّتِنَا أُمَّةً مُّسْلِمَةً لَّكَ #ReturnToQuran #Covid_19 #Covid19InPakistan #Covid19InBangladesh pic.twitter.com/LXn9t83eIP,[],[],['https://pbs.twimg.com/media/EUTXZw-UUAA4ZvE.jpg'],0,1,5,"['#returntoquran', '#covid_19', '#covid19inpakistan', '#covid19inbangladesh']",[],https://twitter.com/Foyej55/status/1244356241108828161,False,,0,,,,,,,"[{'user_id': '1134424160023785472', 'username': 'Foyej55'}]"
1244297310982623232,1244297310982623232,1585498571000,2020-03-29,12:16:11,EDT,1243231067747819520,sohailk67012596,Sohail Khan,,#COVID19inpakistan  pic.twitter.com/umyvdy450D,[],[],[],0,0,0,['#covid19inpakistan'],[],https://twitter.com/SohailK67012596/status/1244297310982623232,False,,1,,,,,,,"[{'user_id': '1243231067747819520', 'username': 'SohailK67012596'}]"
1244247736590925830,1244247736590925830,1585486752000,2020-03-29,08:59:12,EDT,1153201239313793024,docsa83,Doc Sa,,alhamduaAllah number of cases are decreased reported in sindh but numbers of cases are high in pakistan well done pm sindh @MuradAliShahPPP #covid19insindh #covid19inpakistan @murtazawahab1 @UsmanAKBuzdar @ImranKhanPTI pic.twitter.com/Tsi1v8kBAo,"['muradalishahppp', 'murtazawahab1', 'usmanakbuzdar', 'imrankhanpti']",[],['https://pbs.twimg.com/media/EUR0tzJXsAAsA6G.jpg'],0,0,0,"['#covid19insindh', '#covid19inpakistan']",[],https://twitter.com/DocSa83/status/1244247736590925830,False,,0,,,,,,,"[{'user_id': '1153201239313793024', 'username': 'DocSa83'}, {'user_id': '952945221930831872', 'username': 'MuradAliShahPPP'}, {'user_id': '724554176366284800', 'username': 'murtazawahab1'}, {'user_id': '1030499496558514176', 'username': 'UsmanAKBuzdar'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}]"
1244219695919542272,1244219695919542272,1585480066000,2020-03-29,07:07:46,EDT,1242798985519087616,dailymidtime,DailyMidTime,,#COVID19inPakistan #chinapakistan https://dailymidtime.com/coronavirus-in-pakistan-china-sends-medical-aid/ …,[],['https://dailymidtime.com/coronavirus-in-pakistan-china-sends-medical-aid/'],[],0,0,0,"['#covid19inpakistan', '#chinapakistan']",[],https://twitter.com/dailymidtime/status/1244219695919542272,False,,0,,,,,,,"[{'user_id': '1242798985519087616', 'username': 'dailymidtime'}]"
1244206408415002625,1244206408415002625,1585476898000,2020-03-29,06:14:58,EDT,4909135588,sheikhmuz7777,Muzammil Sheikh,,آپ کورونا کا شکار ہیں یا نہیں، چین کے کراچی  میں قونصل جنرل نے یہ ٹیسٹ لنک جاری کیا ہے 👇  http://covid19.kpolom.com/  ( via whatsup received )  #CoronaUpdate #COVID19INPAKISTAN,[],['http://covid19.kpolom.com/'],[],0,0,0,"['#coronaupdate', '#covid19inpakistan']",[],https://twitter.com/sheikhmuz7777/status/1244206408415002625,False,,0,,,,,,,"[{'user_id': '4909135588', 'username': 'sheikhmuz7777'}]"
1243947607040446465,1243947607040446465,1585415195000,2020-03-28,13:06:35,EDT,355323100,navift,Naveed Iftikhar,,Report on a round table organized by @LRTerrace on #COVID19inPakistan. Thnx @shimaildaud @ayeshawzaman @OsmanSaifullahK @zubairabbasi @ImJattala @aribbae_ @AtikaRehman @emeskay @situationsarah @saleem_ali @malyhaz @adeel_muhammad @KAT19IU @NimraTariqPK https://learnersrepublic.com/round-table-fighting-covid-19-in-pakistan-policy-recommendations/ …,"['lrterrace', 'shimaildaud', 'ayeshawzaman', 'osmansaifullahk', 'zubairabbasi', 'imjattala', 'aribbae_', 'atikarehman', 'emeskay', 'situationsarah', 'saleem_ali', 'malyhaz', 'adeel_muhammad', 'nimratariqpk']",['https://learnersrepublic.com/round-table-fighting-covid-19-in-pakistan-policy-recommendations/'],[],2,17,24,['#covid19inpakistan'],[],https://twitter.com/navift/status/1243947607040446465,False,,0,,,,,,,"[{'user_id': '355323100', 'username': 'navift'}, {'user_id': '1154641810272206848', 'username': 'LRTerrace'}, {'user_id': '68111348', 'username': 'shimaildaud'}, {'user_id': '1113692137114284033', 'username': 'ayeshawzaman'}, {'user_id': '881867660', 'username': 'OsmanSaifullahK'}, {'user_id': '50571293', 'username': 'zubairabbasi'}, {'user_id': '1440398893', 'username': 'ImJattala'}, {'user_id': '1106909550', 'username': 'aribbae_'}, {'user_id': '184745396', 'username': 'AtikaRehman'}, {'user_id': '51768451', 'username': 'emeskay'}, {'user_id': '31275600', 'username': 'situationsarah'}, {'user_id': '17552387', 'username': 'saleem_ali'}, {'user_id': '113809793', 'username': 'malyhaz'}, {'user_id': '85658990', 'username': 'adeel_muhammad'}, {'user_id': '861876476378988544', 'username': 'NimraTariqPK'}]"
